id,tweet,isVulgar,emoScore,label
2377,five note digit featur you should know and master samsung android googl note digit galaxynot smartphon mobil tech inform trend gadget featur help use educ howto hidden product effici,0,0,0
2378,lol its alway been the rawest of cellphon till the iphon hit shit you know i will alway my iphon,0,0,1
2379,i do not wish for mani thing but i do wish my boyfriend would stop shout at his iphon siri sh,0,0,1
2380,i you iphon protect skin choos your appl iphon model and buy a uniqu piec of art for your iphon skin while also provid scratch resist,0,0,0
2381,i love my phone sticker iphon digit instagram it sticker black colour,0,0,0
2382,thank you so much sayang aniversarygift samsung galaxi,0,0,0
2383,think and wonder wonder and think mexico mexicoc soni sonya digit ri travel photographi photograph human life societi market travel digit male travel happi chese play game,0,0,0
2384,no use game fee no alway connect onlin and for only digit ps digit won my heart i am go to destroy my xbox now ps digit soni xbox,0,0,0
2385,the beast have arriv alsmil oneplus oneplustwo redbeast unbox,0,0,0
2386,i would trade my i phone to a nokia digit iphon,0,0,1
2387,tbt to greec travel travelblog travelphotographi tourist greec santorini photoftheday picoftheday iphonex sea sky girl summer hot sun famili,0,0,0
2388,mum upgrad from samsung pink mobil to samsung note digit pink ^^ oye awesom upgrade,0,1,0
2389,i love the smell of a new comput let us hope this one also last digit year appl mac i digit digit gb imac,0,0,0
2390,oh yea gay gaymer ps digit playstat videogam cod ghost soni,0,0,0
2391,current stock new lenovo samsung note digit   s digit white black competiton excit duos,0,0,0
2392,work on the coffe tabl now now novemb digit namast kregjig nike iphon iphon digit iphonex power of sunto movat,0,0,0
2393,bought the wireless stereo headset whch digit from soni they rock music rock paradis realmus heaven instagod relax time live sogod worksgod sounds,0,0,0
2394,proli not captur   kill all the codl moth that ruin my appl crop but these pheromon trap work,0,0,0
2395,um yea digit batteri loss in digit hrs can i get a bad yea sansung,1,0,0
2396,fuck itun   fuck you appl fuck your system and your custom servic appl itun,0,0,0
2397,yessssss final got my pair of airpod now to listen to some and enjoy the rest of this fantast day tech bluetoth photograph photographi bokeh canon sigma dualipa appl rebel,0,1,0
2398,cave vocat newyear trip thailand khaoko a digit ilc digit soni vsco snapsped,0,0,0
2399,who has the new pretti case soni sonyxperiaz digit london tardi,0,0,0
2400,we are final open at organiqa case you can find some uniqu case for iphon and samsung visit our link in bio to find out more appl samsung iphon luxuri style case cover beauti beauti fashion flower flower natur natur uniqu cute swag,0,0,0
2401,so a week or so ago my samsung s digit note updat and it is been so annoy ever sinc they took out googl talk to text and replac it with their bixbi final i download the googl keyboard bad final gogl  s back no more edit it get what i am say right,1,0,0
2402,too funni xd mhp digit rd monsterhunterport digit rd cat mine big reward soni psvita sunday,0,1,0
2403,guess who is get a one plus two for christma oneplus oneplus digit,0,0,0
2404,me i you siri all you need is love and your iphon appl iphon digit s,0,0,0
2405,id rather have my fuck env digit then my iphon right now appl usuck,0,0,1
2406,vivov digit plus the worst phone of the year not even worth a singl rupe,0,0,1
2407,thank you appl you did delet my book and not let me download them again io digit ibok iosgat justsay appl,0,0,1
2408,anoth one that i got last night helok thinkpink obsess iphon alsmil,0,0,0
2409,just for fun me iphon new instagram white instalov instamod instagod,0,0,0
2410,samsung hdtv last day to save big on your next smart tv come down   go home westchest stamford ct,0,0,0
2411,anyon or a game of tenni this week tenni picoftheday follow iphon instagram instagod,0,0,0
2412,the neighborhood of the cowork space we had in madrid shotononeplus oneplus remot job sas join instagod designlif designerlif madrid spain beauti beauti green greeneri sky workspac,0,0,0
2413,i dy my hair and got an iphon digit brownhair sad iphon digit appl girl,0,0,0
2414,shoot setlif film work englishclub mortim soni fs digit gopro shoot shoting,0,0,0
2415,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow ht,0,0,0
2416,fuck appl appl iphon yousuck say i have to drive all the way to louisvill to get my phone fuck wow,0,0,1
2417,appl alway pay all these primetim show to put a placement in there appl,0,0,0
2418,how is it that the longer this has been updat the estim time remain continu to increas,0,0,1
2419,i have lost all my number if anyon feel like text me theirs i would be very grate,0,0,1
2420,phone is just lock itself and tell me to turn it off over and over goiphon,0,0,1
2421,train time train time sport train gym muscl bodi healti readi power motiv letsdoit folow digit folow like fit iphon internet world peopl model goday bless falenangel demon haveaniceday heart passion youtub,0,0,0
2422,be realyr ap approv for iphon ipad date colleg colleg singl r digit,0,0,0
2423,instap by mimo al mar digit soni rx digit beauti amaz photoftheday natur wild,0,0,0
2424,ok appl you are suppos to be so great why does the ipod come with the lamest headphon ever then appl headphon,0,0,1
2425,for the life of me i can not figur out the differ between camera roll and photo stream,0,0,0
2426,regist now on our websit for the earli access to our ap regist websit sexualhealth sexual happi ap appl io earlyac world,0,0,0
2427,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow la,0,0,0
2428,my phone die on digit are you freakin kid me appl seven percent hateiphon hatemac tim cook you are liter the worst,0,0,0
2429,black and white me follow folowm hdr smile someday arequipa joseph digit samsung galaxi yp,0,0,0
2430,new video iphon iphonex iphon digit yay youtub beauti guru beautyguru makeup,0,0,0
2431,finali got my hand on you iphon digit plus silver newphon iphon balon,0,0,0
2432,ador rt my beauti breakfast date daughter freckl iphon instagram,0,0,0
2433,samsung galaxi great price i cell phone comput facebok socialmedia shop xo,0,0,0
2434,ugh rumor again of an apletwit deal i will quit twitter cold turkey if that happen,0,0,1
2435,fuckyou soni and your batmanarkhamc exclus fuckyou i want to play as sinestrocorp batman,0,0,1
2436,imagin this music combin fire iphon instagram godmus hiphop ripaaliyah music,0,0,0
2437,i liter got the iphon digit yesterday and it alreadi suck goiphon appl,0,0,1
2438,folowsunday folowback rt teamfolowback follow retwet iphon keep doing yes thing,0,0,0
2439,cheat outa   digit unaccept behavior by izon an appl repres iphon,0,0,1
2440,hahaha watchfac samsung tizen gear digit s digit smartwatch watchfac hello again anim,0,0,0
2441,feel under the rainbow at soni studio at the heat of the summer day promot movie,0,0,0
2442,photo good morn smile awsom beauti new phone samsung s digit mirror instagolag,0,0,0
2443,pleas support by give us a follow and a retwet folowus mobil ap femal technolog iphon apstor follow folowm chariti smalbiz rt appl digit busi newapstor android instagram facebok folo market,0,0,0
2444,photo vega food fodnetwork appl instagram like awesom america cool smile me,0,0,0
2445,how is my ipod low batteri i charg it all night,0,0,1
2446,ridin   brazil brasil manaus iphon digit iphon photographi popularpag popular iger igerbra photo,0,0,0
2447,stoke with this work set up hugescren imac macbok appl workfromhom appl,0,0,0
2448,it just arriv newipod ipodtouch blue ilovemus musicseveryth musicslif musicislif appl,0,0,0
2449,bad appl is updat there ap so they can look like toy ap just like the new io digit annoy appl ruin my iphon,1,0,0
2450,finish until dawn on ps digit and it is a bad good game love the stori soni amaz untildawn,1,0,0
2451,caus i am so happi   tv smart tv samsung mundial socermod,0,0,0
2452,rt pgrinteract playblackjack mania rush free iphon retwetgam quickest rt slothdev gamedev,0,0,0
2453,how to roll back to stabl version of color os from beta because your beta version is make my phone useless | pleas help,0,-1,1
2454,happi new year digit cute digit d case iphon digit digit plus iphon digit x price digit     free ship buy now phonecas iphonecas smartphonecas iphon appl case iphon digit iphonex merychristma deer digit newyear,0,0,0
2455,my best friend my best friend in cilacap miss samsung blackberri indonesia camera digit,0,0,0
2456,best iphon wallpap bmx angiemarino photo instagram iphon bmxbabes,0,0,0
2457,enfin merri christma to me samsung galaxi tab digit tablet geek,0,1,0
2458,download the lordsiva ap now in apstor iphon ipad indiana love mahashivaratri,0,0,0
2459,i love the music music ipodclas ipod appl happi spongebob bearbrick toy doll yiv s,0,0,0
2460,what an awesom surpris from my prize arriv today thank luckywin elit samsung pro mygalaxi digit,0,0,0
2461,why can not samsung and at figur bad out like appl and verizon inferiorproductproblem fuckat fucksamsung,1,0,1
2462,love my music music spotifi headphon soni pink relax chilen kygo fireston,0,0,0
2463,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow i of cours,0,0,0
2464,new phone in digit day iphones appl iphon new digit day excit,0,0,0
2465,ragin that i have no fb twiter insta or any other ap on ma phone aw ma card detail are right,0,0,1
2466,we were the first samsung note digit client me and my friend outopi friday samyfriday,0,0,0
2467,feel special cute mall pacsun iphon this pictur were gay guy  ,0,0,0
2468,got the gear fit digit pro for free and realli happi with it so far knock fitbit right out of the park woo samsung tech smartwatch free,0,0,0
2469,iphon x iphonex newphon merychristma pasko paskona masaya helo digit digit gb,0,0,0
2470,happi holiday famili holiday vacat visitindonesia waterpark bandung xperia soni,0,0,0
2471,just made a doubl crust appl pie yummi crazi girl food pie appl homemade,0,0,0
2472,i am so sick of hear about io digit i hope everyon download it at once and appl just complet crash sorynotsori,0,0,1
2473,johnni dep s lawyer alleg amber news photographi fashion health failur tech ipad iphon funni lol,0,0,0
2474,godmorn work regal soni we got thor aah so excit folowm,0,0,0
2475,show me some bxlex hmu snapchat photographi photograph art summer bore ig iphone,0,0,0
2476,i have to blow in my phone like a nintendo video cartridg for it to charg appl iphon you,0,0,1
2477,just discov my yongnuo flash work on my soni a digit soni a digit nob new gekinghard,0,0,0
2478,scientist don t zap your brain news photographi fashion health failur tech ipad iphon funni lol,0,0,0
2479,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life april digit digit at digit digit,0,0,0
2480,progress bar digit male longer than car key will leav over night enjoy a vino and friend watch out,0,0,0
2481,not sure if can see it but it is snow sunday samsung gs digit,0,0,0
2482,i am readi to throw this iphon at the wall wantmi digit s appl,0,0,1
2483,because appl is run by a bunch of crimin droidfan,0,0,1
2484,perfect time to use photoburst that iphon featur,0,0,0
2485,appl iphon digit s digit gb factori unlock by appl incom want need men women ladi shop,0,0,0
2486,that thing when you have a new ep of your season p wrong of better call saul then itun inexplic will not load it,0,0,1
2487,fuckyou appl i need to restor my iphon and now this io digit,0,0,1
2488,recov delet imag android ap unitedst cute color iger iphoneon guitarplay iphon,0,0,0
